CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment_Map,Segment,Cluster,AI_Segment
15874,64,120,4405.88,3,4,5,345,34,Loyal Customers,0,Loyal Customers
15877,2,129,493.28,5,5,3,553,55,Champions,0,Loyal Customers
15880,369,105,343.28000000000003,1,4,2,142,14,At Risk,3,Churned (Lost)
15881,312,29,501.39,1,2,3,123,12,Hibernating,3,Churned (Lost)
15882,199,23,516.36,1,2,3,123,12,Hibernating,3,Churned (Lost)
15883,2,49,396.48,5,3,2,532,53,Potential Loyalists,0,Loyal Customers
15885,93,18,379.35,2,2,2,222,22,Hibernating,1,At Risk
15886,60,12,181.09,3,1,1,311,31,About To Sleep,1,At Risk
15888,81,12,168.31,2,1,1,211,21,Hibernating,1,At Risk
15889,157,93,446.87,2,4,2,242,24,At Risk,1,At Risk
15891,227,62,524.52,1,4,3,143,14,At Risk,3,Churned (Lost)
15894,253,41,263.55,1,3,2,132,13,At Risk,3,Churned (Lost)
15895,150,11,179.17,2,1,1,211,21,Hibernating,1,At Risk
15897,194,24,222.05,1,2,1,121,12,Hibernating,3,Churned (Lost)
15898,1,86,1388.88,5,4,4,544,54,Champions,0,Loyal Customers
15899,369,4,56.25,1,1,1,111,11,Hibernating,3,Churned (Lost)
15900,24,51,351.11,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
15901,17,116,363.88,4,4,2,442,44,Loyal Customers,0,Loyal Customers
15903,10,74,5126.76,5,4,5,545,54,Champions,0,Loyal Customers
15904,8,30,164.68,5,3,1,531,53,Potential Loyalists,0,Loyal Customers
15906,20,150,1567.69,4,5,4,454,45,Loyal Customers,0,Loyal Customers
15907,4,249,967.45,5,5,4,554,55,Champions,0,Loyal Customers
15909,174,7,191.94,2,1,1,211,21,Hibernating,1,At Risk
15910,1,267,1232.18,5,5,4,554,55,Champions,0,Loyal Customers
15912,178,19,264.62,2,2,2,222,22,Hibernating,1,At Risk
15916,16,155,1528.09,4,5,4,454,45,Loyal Customers,0,Loyal Customers
15917,248,12,123.1,1,1,1,111,11,Hibernating,3,Churned (Lost)
15918,191,40,334.23,1,3,2,132,13,At Risk,3,Churned (Lost)
15919,20,143,639.89,4,5,3,453,45,Loyal Customers,0,Loyal Customers
15920,154,60,167.5,2,4,1,241,24,At Risk,1,At Risk
15921,173,25,336.03000000000003,2,2,2,222,22,Hibernating,1,At Risk
15922,373,11,369.5,1,1,2,112,11,Hibernating,3,Churned (Lost)
15923,373,21,127.08,1,2,1,121,12,Hibernating,3,Churned (Lost)
15925,194,12,207.15,1,1,1,111,11,Hibernating,3,Churned (Lost)
15930,67,21,426.63,3,2,2,322,32,About To Sleep,1,At Risk
15932,4,115,2495.87,5,4,5,545,54,Champions,0,Loyal Customers
15933,21,74,1107.46,4,4,4,444,44,Loyal Customers,0,Loyal Customers
15935,239,12,416.86,1,1,2,112,11,Hibernating,3,Churned (Lost)
15937,64,7,145.35,3,1,1,311,31,About To Sleep,1,At Risk
15938,112,18,404.58,2,2,2,222,22,Hibernating,1,At Risk
15939,90,76,6115.01,2,4,5,245,24,At Risk,1,At Risk
15940,311,1,35.8,1,1,1,111,11,Hibernating,3,Churned (Lost)
15942,134,14,337.44,2,2,2,222,22,Hibernating,1,At Risk
15944,277,6,325.1,1,1,2,112,11,Hibernating,3,Churned (Lost)
15945,365,2,181.0,1,1,1,111,11,Hibernating,3,Churned (Lost)
15947,83,29,1708.24,2,2,4,224,22,Hibernating,1,At Risk
15948,8,60,955.24,5,4,4,544,54,Champions,0,Loyal Customers
15949,17,19,364.72,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
15950,32,98,1765.51,4,4,4,444,44,Loyal Customers,0,Loyal Customers
15951,9,41,708.22,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
15952,34,91,806.57,3,4,3,343,34,Loyal Customers,0,Loyal Customers
15953,15,98,1659.38,4,4,4,444,44,Loyal Customers,0,Loyal Customers
15955,24,183,4416.26,4,5,5,455,45,Loyal Customers,0,Loyal Customers
15957,32,42,428.89,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
15958,74,7,104.35,2,1,1,211,21,Hibernating,1,At Risk
15963,20,28,470.76,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
15965,17,122,845.64,4,5,3,453,45,Loyal Customers,0,Loyal Customers
15967,23,84,418.83,4,4,2,442,44,Loyal Customers,0,Loyal Customers
15969,3,20,666.1,5,2,3,523,52,Potential Loyalists,0,Loyal Customers
15970,304,11,314.1,1,1,2,112,11,Hibernating,3,Churned (Lost)
15971,18,35,4199.85,4,3,5,435,43,Potential Loyalists,0,Loyal Customers
15973,367,4,307.82000000000005,1,1,2,112,11,Hibernating,3,Churned (Lost)
15974,39,176,3442.15,3,5,5,355,35,Loyal Customers,0,Loyal Customers
15975,84,24,371.01,2,2,2,222,22,Hibernating,1,At Risk
15976,165,98,430.94,2,4,2,242,24,At Risk,1,At Risk
15977,17,65,1054.73,4,4,4,444,44,Loyal Customers,0,Loyal Customers
15978,77,49,1098.78,2,3,4,234,23,At Risk,1,At Risk
15980,89,43,2398.86,2,3,5,235,23,At Risk,1,At Risk
15981,25,97,3408.48,4,4,5,445,44,Loyal Customers,0,Loyal Customers
15983,22,113,1475.02,4,4,4,444,44,Loyal Customers,0,Loyal Customers
15984,3,270,2837.67,5,5,5,555,55,Champions,0,Loyal Customers
15985,123,37,1142.42,2,3,4,234,23,At Risk,1,At Risk
15986,30,14,168.12,4,2,1,421,42,Potential Loyalists,0,Loyal Customers
15987,12,140,1451.28,5,5,4,554,55,Champions,0,Loyal Customers
15988,19,27,158.03,4,2,1,421,42,Potential Loyalists,0,Loyal Customers
15990,44,52,792.11,3,3,3,333,33,Need Attention,0,Loyal Customers
15992,4,3,41.99,5,1,1,511,51,New Customers,0,Loyal Customers
15993,9,552,2797.57,5,5,5,555,55,Champions,0,Loyal Customers
15994,55,35,427.07,3,3,2,332,33,Need Attention,1,At Risk
15996,88,130,1060.68,2,5,4,254,25,Can't Lose,1,At Risk
15998,37,506,3089.97,3,5,5,355,35,Loyal Customers,0,Loyal Customers
16000,3,9,12393.7,5,1,5,515,51,New Customers,0,Loyal Customers
16003,30,103,2735.37,4,4,5,445,44,Loyal Customers,0,Loyal Customers
16005,12,218,615.39,5,5,3,553,55,Champions,0,Loyal Customers
16006,211,8,101.4,1,1,1,111,11,Hibernating,3,Churned (Lost)
16007,48,385,1701.94,3,5,4,354,35,Loyal Customers,0,Loyal Customers
16008,24,33,478.78,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
16009,22,90,992.71,4,4,4,444,44,Loyal Customers,0,Loyal Customers
16010,246,86,407.5,1,4,2,142,14,At Risk,3,Churned (Lost)
16011,8,212,3362.71,5,5,5,555,55,Champions,0,Loyal Customers
16012,35,94,1415.29,3,4,4,344,34,Loyal Customers,0,Loyal Customers
16013,4,139,37130.6,5,5,5,555,55,Champions,0,Loyal Customers
16014,38,145,662.38,3,5,3,353,35,Loyal Customers,0,Loyal Customers
16015,4,182,705.39,5,5,3,553,55,Champions,0,Loyal Customers
16016,3,235,1508.76,5,5,4,554,55,Champions,0,Loyal Customers
16017,47,32,211.88,3,3,1,331,33,Need Attention,1,At Risk
16018,39,28,408.9,3,2,2,322,32,About To Sleep,0,Loyal Customers
16019,47,160,3786.24,3,5,5,355,35,Loyal Customers,0,Loyal Customers
16020,17,46,851.01,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
16022,260,76,628.28,1,4,3,143,14,At Risk,3,Churned (Lost)
16023,46,101,719.81,3,4,3,343,34,Loyal Customers,0,Loyal Customers
16024,12,64,251.24,5,4,2,542,54,Champions,0,Loyal Customers
16025,30,28,439.66,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
16026,43,32,236.09,3,3,1,331,33,Need Attention,1,At Risk
16027,92,16,934.62,2,2,3,223,22,Hibernating,1,At Risk
16029,39,242,81024.84,3,5,5,355,35,Loyal Customers,0,Loyal Customers
16030,310,29,331.24,1,2,2,122,12,Hibernating,3,Churned (Lost)
16031,92,100,548.94,2,4,3,243,24,At Risk,1,At Risk
16033,6,1137,8816.4,5,5,5,555,55,Champions,0,Loyal Customers
16034,196,22,437.7,1,2,2,122,12,Hibernating,3,Churned (Lost)
16036,87,55,758.92,2,3,3,233,23,At Risk,1,At Risk
16037,270,39,855.02,1,3,3,133,13,At Risk,3,Churned (Lost)
16038,8,26,471.78,5,2,2,522,52,Potential Loyalists,0,Loyal Customers
16040,65,65,1313.55,3,4,4,344,34,Loyal Customers,1,At Risk
16041,31,6,3166.4,4,1,5,415,41,Promising,0,Loyal Customers
16042,22,71,1197.27,4,4,4,444,44,Loyal Customers,0,Loyal Customers
16043,38,39,773.99,3,3,3,333,33,Need Attention,0,Loyal Customers
16045,120,83,1340.7,2,4,4,244,24,At Risk,1,At Risk
16048,373,8,256.44,1,1,2,112,11,Hibernating,3,Churned (Lost)
16049,40,312,1111.79,3,5,4,354,35,Loyal Customers,0,Loyal Customers
16050,174,10,137.9,2,1,1,211,21,Hibernating,1,At Risk
16052,54,34,362.06,3,3,2,332,33,Need Attention,1,At Risk
16053,33,84,1511.95,4,4,4,444,44,Loyal Customers,0,Loyal Customers
16054,145,70,783.9,2,4,3,243,24,At Risk,1,At Risk
16055,221,8,134.8,1,1,1,111,11,Hibernating,3,Churned (Lost)
16056,45,68,664.85,3,4,3,343,34,Loyal Customers,0,Loyal Customers
16057,16,121,2263.12,4,4,5,445,44,Loyal Customers,0,Loyal Customers
16059,66,180,1459.86,3,5,4,354,35,Loyal Customers,0,Loyal Customers
16062,10,64,1153.62,5,4,4,544,54,Champions,0,Loyal Customers
16063,260,23,335.32,1,2,2,122,12,Hibernating,3,Churned (Lost)
16065,365,74,372.09,1,4,2,142,14,At Risk,3,Churned (Lost)
16066,17,102,1521.87,4,4,4,444,44,Loyal Customers,0,Loyal Customers
16070,22,33,852.15,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
16071,45,21,326.24,3,2,2,322,32,About To Sleep,1,At Risk
16072,288,23,584.3199999999999,1,2,3,123,12,Hibernating,3,Churned (Lost)
16073,297,1,122.4,1,1,1,111,11,Hibernating,3,Churned (Lost)
16076,3,129,2234.73,5,5,5,555,55,Champions,0,Loyal Customers
16078,284,1,79.2,1,1,1,111,11,Hibernating,3,Churned (Lost)
16079,17,21,1352.0,4,2,4,424,42,Potential Loyalists,0,Loyal Customers
16080,82,10,217.16,2,1,1,211,21,Hibernating,1,At Risk
16081,56,227,2806.9,3,5,5,355,35,Loyal Customers,0,Loyal Customers
16083,101,31,1317.62,2,3,4,234,23,At Risk,1,At Risk
16084,299,38,436.18,1,3,2,132,13,At Risk,3,Churned (Lost)
16085,23,167,981.51,4,5,4,454,45,Loyal Customers,0,Loyal Customers
16086,59,39,1121.39,3,3,4,334,33,Need Attention,1,At Risk
16091,155,18,315.06,2,2,2,222,22,Hibernating,1,At Risk
16092,115,51,817.86,2,3,3,233,23,At Risk,1,At Risk
16093,107,1,17.0,2,1,1,211,21,Hibernating,1,At Risk
16094,12,63,1078.23,5,4,4,544,54,Champions,0,Loyal Customers
16096,264,12,320.62,1,1,2,112,11,Hibernating,3,Churned (Lost)
16097,240,10,185.05,1,1,1,111,11,Hibernating,3,Churned (Lost)
16098,88,67,2005.63,2,4,4,244,24,At Risk,1,At Risk
16099,50,39,731.9,3,3,3,333,33,Need Attention,1,At Risk
16101,71,76,1290.7,3,4,4,344,34,Loyal Customers,1,At Risk
16102,42,57,1842.14,3,3,4,334,33,Need Attention,0,Loyal Customers
16103,7,48,1429.64,5,3,4,534,53,Potential Loyalists,0,Loyal Customers
16104,62,29,302.36,3,2,2,322,32,About To Sleep,1,At Risk
16105,249,13,336.96,1,1,2,112,11,Hibernating,3,Churned (Lost)
16106,66,6,108.38,3,1,1,311,31,About To Sleep,1,At Risk
16107,18,31,3204.1600000000003,4,3,5,435,43,Potential Loyalists,0,Loyal Customers
16108,85,48,842.5,2,3,3,233,23,At Risk,1,At Risk
16109,219,18,611.88,1,2,3,123,12,Hibernating,3,Churned (Lost)
16110,45,354,1337.48,3,5,4,354,35,Loyal Customers,0,Loyal Customers
16112,143,16,195.74,2,2,1,221,22,Hibernating,1,At Risk
16113,183,30,161.38,1,3,1,131,13,At Risk,1,At Risk
16114,171,8,135.75000000000003,2,1,1,211,21,Hibernating,1,At Risk
16115,10,284,1667.97,5,5,4,554,55,Champions,0,Loyal Customers
16116,212,34,612.78,1,3,3,133,13,At Risk,3,Churned (Lost)
16117,190,30,232.21,1,3,1,131,13,At Risk,3,Churned (Lost)
16119,8,16,423.36,5,2,2,522,52,Potential Loyalists,0,Loyal Customers
16120,59,30,1309.14,3,3,4,334,33,Need Attention,1,At Risk
16121,57,212,867.11,3,5,3,353,35,Loyal Customers,0,Loyal Customers
16122,73,38,684.4200000000001,2,3,3,233,23,At Risk,1,At Risk
16123,52,16,307.78,3,2,2,322,32,About To Sleep,1,At Risk
16124,317,11,249.0,1,1,1,111,11,Hibernating,3,Churned (Lost)
16125,367,13,289.35,1,1,2,112,11,Hibernating,3,Churned (Lost)
16126,29,117,6287.77,4,4,5,445,44,Loyal Customers,0,Loyal Customers
16127,39,40,656.25,3,3,3,333,33,Need Attention,0,Loyal Customers
16128,18,89,1880.22,4,4,4,444,44,Loyal Customers,0,Loyal Customers
16131,52,78,3506.54,3,4,5,345,34,Loyal Customers,0,Loyal Customers
16133,4,338,14589.04,5,5,5,555,55,Champions,0,Loyal Customers
16134,22,35,618.09,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
16135,263,21,517.55,1,2,3,123,12,Hibernating,3,Churned (Lost)
16136,60,37,709.38,3,3,3,333,33,Need Attention,1,At Risk
16139,19,31,635.41,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
16140,66,35,725.18,3,3,3,333,33,Need Attention,1,At Risk
16141,88,30,620.4,2,3,3,233,23,At Risk,1,At Risk
16142,250,37,535.34,1,3,3,133,13,At Risk,3,Churned (Lost)
16143,3,117,2424.94,5,4,5,545,54,Champions,0,Loyal Customers
16144,247,1,175.2,1,1,1,111,11,Hibernating,3,Churned (Lost)
16145,9,224,3799.49,5,5,5,555,55,Champions,0,Loyal Customers
16146,157,29,734.13,2,3,3,233,23,At Risk,1,At Risk
16147,134,22,375.0,2,2,2,222,22,Hibernating,1,At Risk
16148,296,1,76.32000000000001,1,1,1,111,11,Hibernating,3,Churned (Lost)
16149,5,18,280.52,5,2,2,522,52,Potential Loyalists,0,Loyal Customers
16150,43,117,2053.02,3,4,4,344,34,Loyal Customers,0,Loyal Customers
16152,269,29,1829.04,1,3,4,134,13,At Risk,3,Churned (Lost)
16153,50,89,1824.23,3,4,4,344,34,Loyal Customers,0,Loyal Customers
16156,9,130,3122.04,5,5,5,555,55,Champions,0,Loyal Customers
16157,16,18,656.69,4,2,3,423,42,Potential Loyalists,0,Loyal Customers
16159,282,14,348.2,1,2,2,122,12,Hibernating,3,Churned (Lost)
16160,65,20,1025.44,3,2,4,324,32,About To Sleep,1,At Risk
16161,2,474,5575.56,5,5,5,555,55,Champions,0,Loyal Customers
16162,252,2,37.4,1,1,1,111,11,Hibernating,3,Churned (Lost)
16163,232,6,856.6,1,1,3,113,11,Hibernating,3,Churned (Lost)
16164,17,34,822.48,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
16168,11,98,3787.6,5,4,5,545,54,Champions,0,Loyal Customers
16169,8,85,1822.97,5,4,4,544,54,Champions,0,Loyal Customers
16170,51,125,1885.05,3,5,4,354,35,Loyal Customers,0,Loyal Customers
16171,59,3,73.2,3,1,1,311,31,About To Sleep,1,At Risk
16172,95,69,1140.21,2,4,4,244,24,At Risk,1,At Risk
16173,16,84,1418.32,4,4,4,444,44,Loyal Customers,0,Loyal Customers
16174,126,23,1009.55,2,2,4,224,22,Hibernating,1,At Risk
16175,94,58,1037.59,2,4,4,244,24,At Risk,1,At Risk
16177,50,15,331.95,3,2,2,322,32,About To Sleep,1,At Risk
16178,138,8,197.9,2,1,1,211,21,Hibernating,1,At Risk
16179,61,11,215.83,3,1,1,311,31,About To Sleep,1,At Risk
16180,100,162,10254.18,2,5,5,255,25,Can't Lose,0,Loyal Customers
16181,73,11,305.54,2,1,2,212,21,Hibernating,1,At Risk
16182,72,28,6617.65,3,2,5,325,32,About To Sleep,1,At Risk
16183,67,15,338.71000000000004,3,2,2,322,32,About To Sleep,1,At Risk
16184,64,45,1158.79,3,3,4,334,33,Need Attention,1,At Risk
16185,17,31,529.41,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
16186,23,218,4006.94,4,5,5,455,45,Loyal Customers,0,Loyal Customers
16187,32,295,6911.4400000000005,4,5,5,455,45,Loyal Customers,0,Loyal Customers
16188,45,67,981.86,3,4,4,344,34,Loyal Customers,0,Loyal Customers
16189,16,11,215.48,4,1,1,411,41,Promising,0,Loyal Customers
16190,40,6,215.08,3,1,1,311,31,About To Sleep,1,At Risk
16191,3,134,5180.52,5,5,5,555,55,Champions,0,Loyal Customers
16193,237,19,314.45,1,2,2,122,12,Hibernating,3,Churned (Lost)
16198,75,15,400.681,2,2,2,222,22,Hibernating,1,At Risk
16200,4,179,1080.62,5,5,4,554,55,Champions,0,Loyal Customers
16201,3,111,1863.47,5,4,4,544,54,Champions,0,Loyal Customers
16202,361,18,365.27,1,2,2,122,12,Hibernating,3,Churned (Lost)
16203,59,35,592.9,3,3,3,333,33,Need Attention,1,At Risk
16204,23,57,405.71,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
16205,31,98,761.38,4,4,3,443,44,Loyal Customers,0,Loyal Customers
16206,55,63,537.0600000000001,3,4,3,343,34,Loyal Customers,1,At Risk
16207,25,19,394.38,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
16208,45,66,664.26,3,4,3,343,34,Loyal Customers,0,Loyal Customers
16209,89,46,2262.62,2,3,5,235,23,At Risk,1,At Risk
16210,2,123,21086.3,5,5,5,555,55,Champions,0,Loyal Customers
16211,89,23,547.02,2,2,3,223,22,Hibernating,1,At Risk
16212,19,41,690.34,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
16213,79,6,159.0,2,1,1,211,21,Hibernating,1,At Risk
16214,171,44,1062.75,2,3,4,234,23,At Risk,1,At Risk
16215,81,14,242.35,2,2,1,221,22,Hibernating,1,At Risk
16216,267,37,914.93,1,3,3,133,13,At Risk,3,Churned (Lost)
16217,235,15,304.25,1,2,2,122,12,Hibernating,3,Churned (Lost)
16218,30,84,3084.68,4,4,5,445,44,Loyal Customers,0,Loyal Customers
16221,37,97,864.86,3,4,3,343,34,Loyal Customers,0,Loyal Customers
16222,318,137,846.72,1,5,3,153,15,Can't Lose,3,Churned (Lost)
16224,57,96,1295.3,3,4,4,344,34,Loyal Customers,0,Loyal Customers
16225,45,134,1096.32,3,5,4,354,35,Loyal Customers,0,Loyal Customers
16226,203,8,255.12,1,1,2,112,11,Hibernating,3,Churned (Lost)
16227,225,6,314.22,1,1,2,112,11,Hibernating,3,Churned (Lost)
16229,87,47,1010.6,2,3,4,234,23,At Risk,1,At Risk
16230,190,35,542.03,1,3,3,133,13,At Risk,3,Churned (Lost)
16232,44,37,990.88,3,3,4,334,33,Need Attention,0,Loyal Customers
16233,71,22,536.6800000000001,3,2,3,323,32,About To Sleep,1,At Risk
16235,41,46,867.31,3,3,3,333,33,Need Attention,0,Loyal Customers
16236,78,20,432.2,2,2,2,222,22,Hibernating,1,At Risk
16239,57,19,414.2,3,2,2,322,32,About To Sleep,1,At Risk
16240,24,135,3718.8,4,5,5,455,45,Loyal Customers,0,Loyal Customers
16241,10,662,2607.87,5,5,5,555,55,Champions,0,Loyal Customers
16242,8,294,3603.21,5,5,5,555,55,Champions,0,Loyal Customers
16243,34,51,409.1,3,3,2,332,33,Need Attention,0,Loyal Customers
16244,212,91,1522.75,1,4,4,144,14,At Risk,3,Churned (Lost)
16245,24,90,1413.66,4,4,4,444,44,Loyal Customers,0,Loyal Customers
16247,170,16,114.56,2,2,1,221,22,Hibernating,1,At Risk
16248,62,7,152.94,3,1,1,311,31,About To Sleep,1,At Risk
16249,53,69,1800.07,3,4,4,344,34,Loyal Customers,0,Loyal Customers
16250,261,24,389.44,1,2,2,122,12,Hibernating,3,Churned (Lost)
16253,67,123,3683.86,3,5,5,355,35,Loyal Customers,0,Loyal Customers
16255,17,270,2619.91,4,5,5,455,45,Loyal Customers,0,Loyal Customers
16256,267,13,752.4300000000001,1,1,3,113,11,Hibernating,3,Churned (Lost)
16257,177,2,46.95,2,1,1,211,21,Hibernating,1,At Risk
16258,45,135,5203.51,3,5,5,355,35,Loyal Customers,0,Loyal Customers
16260,51,18,1035.45,3,2,4,324,32,About To Sleep,1,At Risk
16261,17,124,746.83,4,5,3,453,45,Loyal Customers,0,Loyal Customers
16265,9,258,5447.0,5,5,5,555,55,Champions,0,Loyal Customers
16266,74,61,861.89,2,4,3,243,24,At Risk,1,At Risk
16268,71,45,667.65,3,3,3,333,33,Need Attention,1,At Risk
16270,353,54,1141.24,1,3,4,134,13,At Risk,3,Churned (Lost)
16271,3,133,1429.24,5,5,4,554,55,Champions,0,Loyal Customers
16272,117,25,411.7,2,2,2,222,22,Hibernating,1,At Risk
16274,373,67,357.95,1,4,2,142,14,At Risk,3,Churned (Lost)
16275,197,33,559.87,1,3,3,133,13,At Risk,3,Churned (Lost)
16276,177,6,810.6000000000001,2,1,3,213,21,Hibernating,1,At Risk
16278,100,23,566.38,2,2,3,223,22,Hibernating,1,At Risk
16279,21,107,1509.58,4,4,4,444,44,Loyal Customers,0,Loyal Customers
16281,72,17,2062.06,3,2,5,325,32,About To Sleep,1,At Risk
16282,340,11,168.3,1,1,1,111,11,Hibernating,3,Churned (Lost)
16283,6,166,1570.81,5,5,4,554,55,Champions,0,Loyal Customers
16284,31,109,823.97,4,4,3,443,44,Loyal Customers,0,Loyal Customers
16287,170,8,142.5,2,1,1,211,21,Hibernating,1,At Risk
16292,122,17,302.25,2,2,2,222,22,Hibernating,1,At Risk
16293,22,118,2248.99,4,4,5,445,44,Loyal Customers,0,Loyal Customers
16295,10,79,1328.55,5,4,4,544,54,Champions,0,Loyal Customers
16297,269,20,301.9,1,2,2,122,12,Hibernating,3,Churned (Lost)
16298,23,27,598.2,4,2,3,423,42,Potential Loyalists,0,Loyal Customers
16302,127,11,233.22,2,1,1,211,21,Hibernating,1,At Risk
16303,26,162,5360.63,4,5,5,455,45,Loyal Customers,0,Loyal Customers
16305,139,22,361.22,2,2,2,222,22,Hibernating,1,At Risk
16306,214,41,632.27,1,3,3,133,13,At Risk,3,Churned (Lost)
16308,38,4,2560.0,3,1,5,315,31,About To Sleep,0,Loyal Customers
16309,106,42,706.57,2,3,3,233,23,At Risk,1,At Risk
16311,18,37,616.26,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
16313,3,16,274.15000000000003,5,2,2,522,52,Potential Loyalists,0,Loyal Customers
16315,331,14,226.37,1,2,1,121,12,Hibernating,3,Churned (Lost)
16316,64,151,2938.91,3,5,5,355,35,Loyal Customers,0,Loyal Customers
16317,120,69,1341.65,2,4,4,244,24,At Risk,1,At Risk
16318,35,19,328.15,3,2,2,322,32,About To Sleep,0,Loyal Customers
16319,218,3,404.4,1,1,2,112,11,Hibernating,3,Churned (Lost)
16320,172,56,1038.46,2,3,4,234,23,At Risk,1,At Risk
16321,72,12,373.65,3,1,2,312,31,About To Sleep,1,At Risk
16322,1,37,326.75,5,3,2,532,53,Potential Loyalists,0,Loyal Customers
16323,196,1,207.50000000000003,1,1,1,111,11,Hibernating,3,Churned (Lost)
16324,128,118,428.68,2,4,2,242,24,At Risk,1,At Risk
16325,47,18,594.24,3,2,3,323,32,About To Sleep,1,At Risk
16326,6,319,3110.96,5,5,5,555,55,Champions,0,Loyal Customers
16327,14,319,3844.22,4,5,5,455,45,Loyal Customers,0,Loyal Customers
16330,18,39,251.91,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
16332,28,153,1593.2,4,5,4,454,45,Loyal Customers,0,Loyal Customers
16333,8,45,26626.8,5,3,5,535,53,Potential Loyalists,0,Loyal Customers
16337,37,10,151.05,3,1,1,311,31,About To Sleep,0,Loyal Customers
16338,157,11,214.8,2,1,1,211,21,Hibernating,1,At Risk
16339,284,20,109.95,1,2,1,121,12,Hibernating,3,Churned (Lost)
16340,107,153,549.07,2,5,3,253,25,Can't Lose,1,At Risk
16341,25,77,1971.87,4,4,4,444,44,Loyal Customers,0,Loyal Customers
16342,75,15,322.41,2,2,2,222,22,Hibernating,1,At Risk
16343,16,47,370.48,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
16344,158,2,101.1,2,1,1,211,21,Hibernating,1,At Risk
16345,44,38,575.41,3,3,3,333,33,Need Attention,0,Loyal Customers
16347,11,92,887.65,5,4,3,543,54,Champions,0,Loyal Customers
16348,32,235,1469.45,4,5,4,454,45,Loyal Customers,0,Loyal Customers
16349,291,9,53.5,1,1,1,111,11,Hibernating,3,Churned (Lost)
16350,21,57,1116.47,4,3,4,434,43,Potential Loyalists,0,Loyal Customers
16351,333,8,153.9,1,1,1,111,11,Hibernating,3,Churned (Lost)
16352,18,28,494.44,4,2,3,423,42,Potential Loyalists,0,Loyal Customers
16353,4,94,6675.71,5,4,5,545,54,Champions,0,Loyal Customers
16354,63,39,395.8,3,3,2,332,33,Need Attention,1,At Risk
16356,198,31,211.77,1,3,1,131,13,At Risk,3,Churned (Lost)
16357,33,34,658.88,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
16358,1,109,2027.5,5,4,4,544,54,Champions,0,Loyal Customers
16359,7,66,1750.92,5,4,4,544,54,Champions,0,Loyal Customers
16360,5,662,3512.53,5,5,5,555,55,Champions,0,Loyal Customers
16361,10,106,896.66,5,4,3,543,54,Champions,0,Loyal Customers
16362,32,81,734.77,4,4,3,443,44,Loyal Customers,0,Loyal Customers
16363,53,5,109.36,3,1,1,311,31,About To Sleep,1,At Risk
16364,12,53,707.04,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
16365,18,51,1540.42,4,3,4,434,43,Potential Loyalists,0,Loyal Customers
16366,19,18,327.3,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
16367,37,130,804.49,3,5,3,353,35,Loyal Customers,0,Loyal Customers
16368,2,76,497.43,5,4,3,543,54,Champions,0,Loyal Customers
16369,18,118,1553.66,4,4,4,444,44,Loyal Customers,0,Loyal Customers
